Unnamed: 0,Action,Phase,DateCreated,UserId,ActionEnd,Duration,sessionId,ActionShort,REG_TYPE,LA,SELF0_PEER1
3487,View own action comments in phase 3,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,75,404,3.5 VIEW_DISCUSSION,Co-RL,0,S
3488,Visit Check the feedback page,PHASE #2 DISCUSS,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,4,404,2.1 VISIT_FEEDBACK,SRL,0,S
3489,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,5,404,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3490,Visit Check the feedback page,PHASE #2 DISCUSS,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,2,404,2.1 VISIT_FEEDBACK,SRL,0,S
3491,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,36,404,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3493,Visit Revise the work page,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,6,405,3.1 VISIT_REVISION,SRL,0,S
3494,Click to view planned actions on Revise the work page,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,8,405,3.2 VIEW_ACTIONS,SRL,1,S
3495,Visit Guide peer page,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,9,405,RWER15,Co-RL,1,P
3496,View peer action comments in phase 3,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,44,405,RWER16,Co-RL,0,P
3497,View peer action comments in phase 3,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,34,405,RWER16,Co-RL,0,P
3498,View peer action comments in phase 3,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,31,405,RWER16,Co-RL,0,P
3499,View peer action comments in phase 3,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,12,405,RWER16,Co-RL,0,P
3500,View peer action comments in phase 3,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,12,405,RWER16,Co-RL,0,P
3501,View peer action comments in phase 3,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,26,405,RWER16,Co-RL,0,P
3502,Visit Revise the work page,PHASE #3 ACT,2025-08-11 00:03:42,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 00:07:12,3,405,3.1 VISIT_REVISION,SRL,0,S
3503,Click to view planned actions on Revise the work page,PHASE #3 ACT,2025-08-11 00:07:12,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 00:10:42,3,405,3.2 VIEW_ACTIONS,SRL,1,S
3504,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 00:10:42,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 00:53:24,42,405,RWER16,Co-RL,0,P
3505,View own action comments in phase 3,PHASE #3 ACT,2025-08-11 00:53:24,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 01:04:48,11,405,3.5 VIEW_DISCUSSION,Co-RL,0,S
3506,View own action comments in phase 3,PHASE #3 ACT,2025-08-11 01:04:48,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 04:15:12,190,405,3.5 VIEW_DISCUSSION,Co-RL,0,S
3507,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 04:15:12,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 07:36:30,201,405,RWER16,Co-RL,0,P
3508,Visit Revise the work page,PHASE #3 ACT,2025-08-11 07:41:42,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 08:06:30,24,405,3.1 VISIT_REVISION,SRL,0,S
3509,Click to view planned actions on Revise the work page,PHASE #3 ACT,2025-08-11 08:06:30,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 11:53:24,226,405,3.2 VIEW_ACTIONS,SRL,1,S
3510,Update progress on learning action,PHASE #3 ACT,2025-08-11 11:53:24,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 20:45:48,532,405,3.3 UPDATE_PROGRESS,SRL,0,S
3511,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 20:56:42,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 20:59:12,2,405,2.1 VISIT_FEEDBACK,SRL,0,S
3512,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,2025-08-11 20:59:12,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 21:17:24,18,405,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3513,View peer action comments in phase 2,PHASE #2 DISCUSS,2025-08-11 21:17:24,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,612,405,RWER13,Co-RL,0,P
3514,Visit Revise the work page,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,3,405,3.1 VISIT_REVISION,SRL,0,S
3515,Click to view planned actions on Revise the work page,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,3,405,3.2 VIEW_ACTIONS,SRL,1,S
3516,View peer action comments in phase 3,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,12,405,RWER16,Co-RL,0,P
3517,View peer action comments in phase 3,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,21,405,RWER16,Co-RL,0,P
3518,Monitor own learning action,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,2,405,3.6 MONITOR_PROGRESS,SRL,1,S
3519,Monitor own learning action,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,2,405,3.6 MONITOR_PROGRESS,SRL,1,S
3520,Monitor own learning action,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,0,405,3.6 MONITOR_PROGRESS,SRL,1,S
3521,Monitor own learning action,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,0,405,3.6 MONITOR_PROGRESS,SRL,1,S
3522,Monitor own learning action,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,11,405,3.6 MONITOR_PROGRESS,SRL,1,S
3523,Update progress on learning action,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,5,405,3.3 UPDATE_PROGRESS,SRL,0,S
3524,View own action comments in phase 3,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,123,405,3.5 VIEW_DISCUSSION,Co-RL,0,S
3525,View peer action comments in phase 3,PHASE #3 ACT,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 01:27:36,5205,405,RWER16,Co-RL,0,P
3526,Visit Revise the work page,PHASE #3 ACT,2025-08-11 01:53:30,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 01:56:00,2,406,3.1 VISIT_REVISION,SRL,0,S
3527,Click to view planned actions on Revise the work page,PHASE #3 ACT,2025-08-11 01:56:00,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 02:05:18,9,406,3.2 VIEW_ACTIONS,SRL,1,S
3528,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 02:05:18,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 06:16:36,251,406,RWER16,Co-RL,0,P
3529,Discuss own actions during revisions,PHASE #3 ACT,2025-08-11 06:16:36,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 06:30:06,13,406,3.4 POST_COMMENT,Co-RL,0,S
3530,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 06:30:06,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,2025-08-11 08:23:06,113,406,RWER16,Co-RL,0,P
3531,Post reply to feedback,PHASE #2 DISCUSS,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,1,407,2.2 POST_REPLY,Co-RL,0,S
3532,Post reply to feedback,PHASE #2 DISCUSS,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,68,407,2.2 POST_REPLY,Co-RL,0,S
3533,Post reply to feedback,PHASE #2 DISCUSS,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,1,407,2.2 POST_REPLY,Co-RL,0,S
3534,Post reply to feedback,PHASE #2 DISCUSS,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,382,407,2.2 POST_REPLY,Co-RL,0,S
3535,Post reply to feedback,PHASE #2 DISCUSS,,a2c3e8ab-d9c1-40d9-9fc1-2e33ddba4b81,,-1232738,407,2.2 POST_REPLY,Co-RL,0,S
3536,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,82,408,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3537,Visit Assess peer work page,PHASE #1 ALIGN,2025-08-11 01:47:36,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 04:24:54,157,408,RWER1,SSRL,0,P
3538,Visit Assess peer work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,176463,410,RWER1,SSRL,0,P
3539,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,29,411,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3540,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,119,411,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3541,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,19,411,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3542,Visit Check the feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,8,411,2.1 VISIT_FEEDBACK,SRL,0,S
3543,Visit Assess peer work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,18,411,RWER1,SSRL,0,P
3544,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,382,411,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3545,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,197,411,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3546,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,17,411,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3547,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,7,411,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3548,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 23:03:06,1591,411,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3549,Visit Assess peer work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,329,412,RWER1,SSRL,0,P
3550,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,225,412,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3551,Visit Revise the work page,PHASE #3 ACT,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,4,412,3.1 VISIT_REVISION,SRL,0,S
3552,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,156,413,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3553,Visit Assess peer work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,3,413,RWER1,SSRL,0,P
3554,Visit Assess peer work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,2419,413,RWER1,SSRL,0,P
3555,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,286,414,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3556,Visit Assess own work page,PHASE #1 ALIGN,2025-08-11 20:43:06,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 20:55:00,11,415,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3557,Visit Assess peer work page,PHASE #1 ALIGN,2025-08-11 20:59:48,b83e3b50-a60c-44e9-9fa0-27d946769f55,,5464,415,RWER1,SSRL,0,P
3558,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,73,418,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3559,Visit Assess peer work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,2,418,RWER1,SSRL,0,P
3560,Visit Assess peer work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,37,418,RWER1,SSRL,0,P
3561,Make peer assessment,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,42,418,RWER2,SSRL,0,P
3562,Make peer assessment,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,31,418,RWER2,SSRL,0,P
3563,Make peer assessment,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,50,418,RWER2,SSRL,0,P
3564,Make peer assessment,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,6,418,RWER2,SSRL,0,P
3565,Make peer assessment,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,2521,418,RWER2,SSRL,0,P
3566,Visit Assess peer work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,27,419,RWER1,SSRL,0,P
3567,Visit Provide feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,881,419,RWER8,Co-RL,0,P
3568,Post feedback,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,746,419,RWER9,Co-RL,0,P
3569,Visit Provide feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,163,419,RWER8,Co-RL,0,P
3570,Visit Provide feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,5349,419,RWER8,Co-RL,0,P
3571,Post feedback,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,1611,420,RWER9,Co-RL,0,P
3572,Post feedback,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 05:53:30,706,421,RWER9,Co-RL,0,P
3573,Post feedback,PHASE #2 DISCUSS,2025-08-11 05:53:30,b83e3b50-a60c-44e9-9fa0-27d946769f55,,4917,421,RWER9,Co-RL,0,P
3574,Visit Provide feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 16:09:48,38893,422,RWER8,Co-RL,0,P
3575,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 16:20:36,b83e3b50-a60c-44e9-9fa0-27d946769f55,,2229,423,2.1 VISIT_FEEDBACK,SRL,0,S
3576,Visit Check the feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,73,424,2.1 VISIT_FEEDBACK,SRL,0,S
3577,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,60,424,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3578,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,109,424,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3579,Visit Check the feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 02:25:00,14638,424,2.1 VISIT_FEEDBACK,SRL,0,S
3580,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 02:33:12,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 15:00:24,747,425,2.1 VISIT_FEEDBACK,SRL,0,S
3581,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 15:06:18,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 15:21:30,15,425,2.1 VISIT_FEEDBACK,SRL,0,S
3582,Visit Assess own work page,PHASE #1 ALIGN,2025-08-11 15:27:30,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 16:05:06,37,425,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3583,Visit Assess peer work page,PHASE #1 ALIGN,2025-08-11 16:09:00,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 16:14:18,5,425,RWER1,SSRL,0,P
3584,Visit Assess peer work page,PHASE #1 ALIGN,2025-08-11 16:18:00,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 16:59:48,41,425,RWER1,SSRL,0,P
3585,Visit Assess own work page,PHASE #1 ALIGN,2025-08-11 17:02:48,b83e3b50-a60c-44e9-9fa0-27d946769f55,,440,425,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3586,Make self-assessment,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,43,425,1.2 MAKE_SELF_ASSESS,SSRL,0,S
3587,Compare scores for own work,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,169,425,1.3 COMPARE_SCORES,SSRL,1,S
3588,Make self-assessment,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,34,425,1.2 MAKE_SELF_ASSESS,SSRL,0,S
3589,Make self-assessment,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,5,425,1.2 MAKE_SELF_ASSESS,SSRL,0,S
3590,Make self-assessment,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,57,425,1.2 MAKE_SELF_ASSESS,SSRL,0,S
3591,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,6,425,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3592,Visit Check the feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,32188,425,2.1 VISIT_FEEDBACK,SRL,0,S
3593,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,227,426,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3594,Make self-assessment,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,20,426,1.2 MAKE_SELF_ASSESS,SSRL,0,S
3595,Compare scores for own work,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,23,426,1.3 COMPARE_SCORES,SSRL,1,S
3596,Make self-assessment,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,26,426,1.2 MAKE_SELF_ASSESS,SSRL,0,S
3597,Compare scores for own work,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,11,426,1.3 COMPARE_SCORES,SSRL,1,S
3598,Compare scores for own work,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,74,426,1.3 COMPARE_SCORES,SSRL,1,S
3599,Compare scores for own work,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,77,426,1.3 COMPARE_SCORES,SSRL,1,S
3600,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,5,426,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3601,Compare scores for own work,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,21,426,1.3 COMPARE_SCORES,SSRL,1,S
3602,Compare scores for own work,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,7,426,1.3 COMPARE_SCORES,SSRL,1,S
3603,Compare scores for own work,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,4,426,1.3 COMPARE_SCORES,SSRL,1,S
3604,Compare scores for own work,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,61092,426,1.3 COMPARE_SCORES,SSRL,1,S
3605,Post reply to feedback,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 06:33:30,30821,427,2.2 POST_REPLY,Co-RL,0,S
3606,Visit Assess peer work page,PHASE #1 ALIGN,2025-08-11 06:51:06,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 13:14:36,383,428,RWER1,SSRL,0,P
3607,Post reply to feedback,PHASE #2 DISCUSS,2025-08-11 21:18:36,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 02:16:12,2457,429,2.2 POST_REPLY,Co-RL,0,S
3608,Post reply to feedback,PHASE #2 DISCUSS,2025-08-11 02:16:12,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 09:00:54,404,430,2.2 POST_REPLY,Co-RL,0,S
3609,Post reply to feedback,PHASE #2 DISCUSS,2025-08-11 09:00:54,b83e3b50-a60c-44e9-9fa0-27d946769f55,,16041,430,2.2 POST_REPLY,Co-RL,0,S
3610,Visit Provide feedback page,PHASE #2 DISCUSS,2025-08-11 14:29:12,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 16:07:30,98,433,RWER8,Co-RL,0,P
3611,View peer action comments in phase 2,PHASE #2 DISCUSS,2025-08-11 16:07:30,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 17:02:06,54,433,RWER13,Co-RL,0,P
3612,Visit Assess own work page,PHASE #1 ALIGN,2025-08-11 17:15:24,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 17:20:42,5,433,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3613,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 17:26:24,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 17:37:30,11,433,2.1 VISIT_FEEDBACK,SRL,0,S
3614,Visit Check the feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,7,433,2.1 VISIT_FEEDBACK,SRL,0,S
3615,Visit Check the feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,14,433,2.1 VISIT_FEEDBACK,SRL,0,S
3616,Visit Assess own work page,PHASE #1 ALIGN,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,384,433,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3617,Visit Check the feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,261,433,2.1 VISIT_FEEDBACK,SRL,0,S
3618,Visit Check the feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,103,433,2.1 VISIT_FEEDBACK,SRL,0,S
3619,Visit Check the feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,53,433,2.1 VISIT_FEEDBACK,SRL,0,S
3620,Create learning action,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,4,433,2.3 CREATE_ACTION,SRL,0,S
3621,Visit Check the feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,66,433,2.1 VISIT_FEEDBACK,SRL,0,S
3622,Visit Check the feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,43,433,2.1 VISIT_FEEDBACK,SRL,0,S
3623,Visit Check the feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,197,433,2.1 VISIT_FEEDBACK,SRL,0,S
3624,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,64,433,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3625,Visit Revise the work page,PHASE #3 ACT,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,10,433,3.1 VISIT_REVISION,SRL,0,S
3626,Visit Check the feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,2,433,2.1 VISIT_FEEDBACK,SRL,0,S
3627,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,7,433,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3628,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 00:25:06,107,433,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3630,Visit Check the feedback page,PHASE #2 DISCUSS,2025-08-11 08:28:00,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 14:35:06,367,433,2.1 VISIT_FEEDBACK,SRL,0,S
3631,Visit Revise the work page,PHASE #3 ACT,2025-08-11 14:41:48,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 14:53:24,11,433,3.1 VISIT_REVISION,SRL,0,S
3632,Click to view planned actions on Revise the work page,PHASE #3 ACT,2025-08-11 14:53:24,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 20:36:06,342,433,3.2 VIEW_ACTIONS,SRL,1,S
3633,Click to view planned actions on Revise the work page,PHASE #3 ACT,2025-08-11 20:36:06,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 23:35:12,179,433,3.2 VIEW_ACTIONS,SRL,1,S
3634,Click to view planned actions on Revise the work page,PHASE #3 ACT,2025-08-11 23:35:12,b83e3b50-a60c-44e9-9fa0-27d946769f55,2025-08-11 23:40:12,5,433,3.2 VIEW_ACTIONS,SRL,1,S
3635,View peer action comments in phase 3,PHASE #3 ACT,2025-08-11 23:40:12,b83e3b50-a60c-44e9-9fa0-27d946769f55,,173,433,RWER16,Co-RL,0,P
3636,Update progress on learning action,PHASE #3 ACT,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,1323,433,3.3 UPDATE_PROGRESS,SRL,0,S
3637,Visit Check the feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,3,436,2.1 VISIT_FEEDBACK,SRL,0,S
3638,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,32,436,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3639,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,10,436,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3640,View peer action comments in phase 2,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,201,436,RWER13,Co-RL,0,P
3641,Discuss own actions during feedback discussion,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,39,436,2.5 POST_COMMENT,Co-RL,0,S
3642,View own action comments in phase 2,PHASE #2 DISCUSS,,b83e3b50-a60c-44e9-9fa0-27d946769f55,,58,436,2.6 VIEW_DISCUSSION,Co-RL,0,S
