,Action,Phase,DateCreated,UserId,ActionEnd,Duration,sessionId,ActionShort,REG_TYPE,LA,SELF0_PEER1
3601,Compare scores for own work,PHASE #1 ALIGN,34:05.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,34:27.0,21,426,1.3 COMPARE_SCORES,SSRL,1,S
3602,Compare scores for own work,PHASE #1 ALIGN,34:27.0,b83e3b50-a60c-44e9-9fa0-27d946769f55,34:34.9,7,426,1.3 COMPARE_SCORES,SSRL,1,S
3603,Compare scores for own work,PHASE #1 ALIGN,34:34.9,b83e3b50-a60c-44e9-9fa0-27d946769f55,34:39.8,4,426,1.3 COMPARE_SCORES,SSRL,1,S
3604,Compare scores for own work,PHASE #1 ALIGN,34:39.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,32:52.3,61092,426,1.3 COMPARE_SCORES,SSRL,1,S
3605,Post reply to feedback,PHASE #2 DISCUSS,32:52.3,b83e3b50-a60c-44e9-9fa0-27d946769f55,06:33.5,30821,427,2.2 POST_REPLY,Co-RL,0,S
3606,Visit Assess peer work page,PHASE #1 ALIGN,06:51.1,b83e3b50-a60c-44e9-9fa0-27d946769f55,13:14.6,383,428,RWER1,SSRL,0,P
3607,Post reply to feedback,PHASE #2 DISCUSS,21:18.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,02:16.2,2457,429,2.2 POST_REPLY,Co-RL,0,S
3608,Post reply to feedback,PHASE #2 DISCUSS,02:16.2,b83e3b50-a60c-44e9-9fa0-27d946769f55,09:00.9,404,430,2.2 POST_REPLY,Co-RL,0,S
3609,Post reply to feedback,PHASE #2 DISCUSS,09:00.9,b83e3b50-a60c-44e9-9fa0-27d946769f55,36:22.7,16041,430,2.2 POST_REPLY,Co-RL,0,S
3610,Visit Provide feedback page,PHASE #2 DISCUSS,14:29.2,b83e3b50-a60c-44e9-9fa0-27d946769f55,16:07.5,98,433,RWER8,Co-RL,0,P
3611,View peer action comments in phase 2,PHASE #2 DISCUSS,16:07.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,17:02.1,54,433,RWER13,Co-RL,0,P
3612,Visit Assess own work page,PHASE #1 ALIGN,17:15.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,17:20.7,5,433,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3613,Visit Check the feedback page,PHASE #2 DISCUSS,17:26.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,17:37.5,11,433,2.1 VISIT_FEEDBACK,SRL,0,S
3614,Visit Check the feedback page,PHASE #2 DISCUSS,24:59.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,25:06.9,7,433,2.1 VISIT_FEEDBACK,SRL,0,S
3615,Visit Check the feedback page,PHASE #2 DISCUSS,25:12.3,b83e3b50-a60c-44e9-9fa0-27d946769f55,25:26.5,14,433,2.1 VISIT_FEEDBACK,SRL,0,S
3616,Visit Assess own work page,PHASE #1 ALIGN,26:08.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,32:33.0,384,433,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3617,Visit Check the feedback page,PHASE #2 DISCUSS,35:54.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,40:16.8,261,433,2.1 VISIT_FEEDBACK,SRL,0,S
3618,Visit Check the feedback page,PHASE #2 DISCUSS,43:34.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,45:18.2,103,433,2.1 VISIT_FEEDBACK,SRL,0,S
3619,Visit Check the feedback page,PHASE #2 DISCUSS,45:23.0,b83e3b50-a60c-44e9-9fa0-27d946769f55,46:16.9,53,433,2.1 VISIT_FEEDBACK,SRL,0,S
3620,Create learning action,PHASE #2 DISCUSS,49:11.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,49:15.5,4,433,2.3 CREATE_ACTION,SRL,0,S
3621,Visit Check the feedback page,PHASE #2 DISCUSS,49:15.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,50:21.8,66,433,2.1 VISIT_FEEDBACK,SRL,0,S
3622,Visit Check the feedback page,PHASE #2 DISCUSS,50:21.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,51:05.5,43,433,2.1 VISIT_FEEDBACK,SRL,0,S
3623,Visit Check the feedback page,PHASE #2 DISCUSS,51:09.2,b83e3b50-a60c-44e9-9fa0-27d946769f55,54:26.3,197,433,2.1 VISIT_FEEDBACK,SRL,0,S
3624,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,54:26.3,b83e3b50-a60c-44e9-9fa0-27d946769f55,55:31.1,64,433,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3625,Visit Revise the work page,PHASE #3 ACT,56:00.3,b83e3b50-a60c-44e9-9fa0-27d946769f55,56:10.8,10,433,3.1 VISIT_REVISION,SRL,0,S
3626,Visit Check the feedback page,PHASE #2 DISCUSS,58:28.0,b83e3b50-a60c-44e9-9fa0-27d946769f55,58:30.7,2,433,2.1 VISIT_FEEDBACK,SRL,0,S
3627,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,58:30.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,58:38.1,7,433,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3628,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,58:38.1,b83e3b50-a60c-44e9-9fa0-27d946769f55,00:25.1,107,433,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3630,Visit Check the feedback page,PHASE #2 DISCUSS,08:28.0,b83e3b50-a60c-44e9-9fa0-27d946769f55,14:35.1,367,433,2.1 VISIT_FEEDBACK,SRL,0,S
3631,Visit Revise the work page,PHASE #3 ACT,14:41.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,14:53.4,11,433,3.1 VISIT_REVISION,SRL,0,S
3632,Click to view planned actions on Revise the work page,PHASE #3 ACT,14:53.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,20:36.1,342,433,3.2 VIEW_ACTIONS,SRL,1,S
3633,Click to view planned actions on Revise the work page,PHASE #3 ACT,20:36.1,b83e3b50-a60c-44e9-9fa0-27d946769f55,23:35.2,179,433,3.2 VIEW_ACTIONS,SRL,1,S
3634,Click to view planned actions on Revise the work page,PHASE #3 ACT,23:35.2,b83e3b50-a60c-44e9-9fa0-27d946769f55,23:40.2,5,433,3.2 VIEW_ACTIONS,SRL,1,S
3635,View peer action comments in phase 3,PHASE #3 ACT,23:40.2,b83e3b50-a60c-44e9-9fa0-27d946769f55,26:33.5,173,433,RWER16,Co-RL,0,P
3636,Update progress on learning action,PHASE #3 ACT,26:33.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,48:37.4,1323,433,3.3 UPDATE_PROGRESS,SRL,0,S
3637,Visit Check the feedback page,PHASE #2 DISCUSS,47:28.3,b83e3b50-a60c-44e9-9fa0-27d946769f55,47:31.5,3,436,2.1 VISIT_FEEDBACK,SRL,0,S
3638,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,47:31.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,48:03.9,32,436,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3639,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,48:03.9,b83e3b50-a60c-44e9-9fa0-27d946769f55,48:14.9,10,436,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3640,View peer action comments in phase 2,PHASE #2 DISCUSS,48:14.9,b83e3b50-a60c-44e9-9fa0-27d946769f55,51:36.4,201,436,RWER13,Co-RL,0,P
3641,Discuss own actions during feedback discussion,PHASE #2 DISCUSS,51:36.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,52:16.1,39,436,2.5 POST_COMMENT,Co-RL,0,S
3642,View own action comments in phase 2,PHASE #2 DISCUSS,52:16.1,b83e3b50-a60c-44e9-9fa0-27d946769f55,53:14.8,58,436,2.6 VIEW_DISCUSSION,Co-RL,0,S
3643,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,53:14.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,53:51.3,36,436,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3644,Visit Check the feedback page,PHASE #2 DISCUSS,53:51.3,b83e3b50-a60c-44e9-9fa0-27d946769f55,53:55.8,4,436,2.1 VISIT_FEEDBACK,SRL,0,S
3645,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,53:55.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,54:18.9,23,436,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3646,View own action comments in phase 2,PHASE #2 DISCUSS,54:18.9,b83e3b50-a60c-44e9-9fa0-27d946769f55,54:32.1,13,436,2.6 VIEW_DISCUSSION,Co-RL,0,S
3647,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,54:32.1,b83e3b50-a60c-44e9-9fa0-27d946769f55,54:35.7,3,436,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3648,View peer action comments in phase 2,PHASE #2 DISCUSS,54:35.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,54:52.2,16,436,RWER13,Co-RL,0,P
3649,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,54:52.2,b83e3b50-a60c-44e9-9fa0-27d946769f55,55:07.8,15,436,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3650,View peer action comments in phase 2,PHASE #2 DISCUSS,55:07.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,55:27.5,19,436,RWER13,Co-RL,0,P
3651,View own action comments in phase 2,PHASE #2 DISCUSS,55:27.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,55:35.5,7,436,2.6 VIEW_DISCUSSION,Co-RL,0,S
3652,View peer action comments in phase 2,PHASE #2 DISCUSS,55:35.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,55:46.8,11,436,RWER13,Co-RL,0,P
3653,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,55:46.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,56:59.6,72,436,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3654,Visit Check the feedback page,PHASE #2 DISCUSS,56:59.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,57:07.2,7,436,2.1 VISIT_FEEDBACK,SRL,0,S
3655,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,57:07.2,b83e3b50-a60c-44e9-9fa0-27d946769f55,57:09.1,1,436,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3656,View peer action comments in phase 2,PHASE #2 DISCUSS,57:09.1,b83e3b50-a60c-44e9-9fa0-27d946769f55,57:46.4,37,436,RWER13,Co-RL,0,P
3657,View own action comments in phase 2,PHASE #2 DISCUSS,57:46.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,57:48.3,1,436,2.6 VIEW_DISCUSSION,Co-RL,0,S
3658,View peer action comments in phase 2,PHASE #2 DISCUSS,57:48.3,b83e3b50-a60c-44e9-9fa0-27d946769f55,57:55.5,7,436,RWER13,Co-RL,0,P
3659,View peer action comments in phase 2,PHASE #2 DISCUSS,57:55.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,58:02.7,7,436,RWER13,Co-RL,0,P
3660,View peer action comments in phase 2,PHASE #2 DISCUSS,58:02.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,58:20.3,17,436,RWER13,Co-RL,0,P
3661,Visit Check the feedback page,PHASE #2 DISCUSS,58:24.1,b83e3b50-a60c-44e9-9fa0-27d946769f55,58:37.5,13,436,2.1 VISIT_FEEDBACK,SRL,0,S
3662,View peer action comments in phase 2,PHASE #2 DISCUSS,58:37.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,58:45.3,7,436,RWER13,Co-RL,0,P
3663,View peer action comments in phase 2,PHASE #2 DISCUSS,58:45.3,b83e3b50-a60c-44e9-9fa0-27d946769f55,58:52.0,6,436,RWER13,Co-RL,0,P
3664,View peer action comments in phase 2,PHASE #2 DISCUSS,58:52.0,b83e3b50-a60c-44e9-9fa0-27d946769f55,59:04.3,12,436,RWER13,Co-RL,0,P
3665,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,59:04.3,b83e3b50-a60c-44e9-9fa0-27d946769f55,59:46.4,42,436,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3666,View own action comments in phase 2,PHASE #2 DISCUSS,59:46.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,01:37.5,111,436,2.6 VIEW_DISCUSSION,Co-RL,0,S
3667,Visit Check the feedback page,PHASE #2 DISCUSS,01:40.9,b83e3b50-a60c-44e9-9fa0-27d946769f55,01:47.2,6,436,2.1 VISIT_FEEDBACK,SRL,0,S
3668,View peer action comments in phase 2,PHASE #2 DISCUSS,01:47.2,b83e3b50-a60c-44e9-9fa0-27d946769f55,01:55.8,8,436,RWER13,Co-RL,0,P
3669,View own action comments in phase 2,PHASE #2 DISCUSS,01:55.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,02:15.8,20,436,2.6 VIEW_DISCUSSION,Co-RL,0,S
3670,Visit Check the feedback page,PHASE #2 DISCUSS,03:38.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,03:44.4,5,436,2.1 VISIT_FEEDBACK,SRL,0,S
3671,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,03:44.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,03:49.8,5,436,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3672,View own action comments in phase 2,PHASE #2 DISCUSS,03:49.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,04:04.5,14,436,2.6 VIEW_DISCUSSION,Co-RL,0,S
3673,Visit Revise the work page,PHASE #3 ACT,04:09.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,04:13.4,3,436,3.1 VISIT_REVISION,SRL,0,S
3674,Click to view planned actions on Revise the work page,PHASE #3 ACT,04:13.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,04:19.4,5,436,3.2 VIEW_ACTIONS,SRL,1,S
3675,View peer action comments in phase 3,PHASE #3 ACT,04:19.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,05:36.9,77,436,RWER16,Co-RL,0,P
3676,View own action comments in phase 3,PHASE #3 ACT,05:36.9,b83e3b50-a60c-44e9-9fa0-27d946769f55,03:37.6,161880,436,3.5 VIEW_DISCUSSION,Co-RL,0,S
3677,Visit Revise the work page,PHASE #3 ACT,04:28.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,04:35.6,7,437,3.1 VISIT_REVISION,SRL,0,S
3678,Visit Check the feedback page,PHASE #2 DISCUSS,04:43.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,04:48.1,4,437,2.1 VISIT_FEEDBACK,SRL,0,S
3679,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,04:48.1,b83e3b50-a60c-44e9-9fa0-27d946769f55,04:55.9,7,437,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3680,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,04:55.9,b83e3b50-a60c-44e9-9fa0-27d946769f55,05:01.5,5,437,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3681,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,05:01.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,05:14.3,12,437,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3682,Visit Check the feedback page,PHASE #2 DISCUSS,05:17.1,b83e3b50-a60c-44e9-9fa0-27d946769f55,21:58.5,8201,437,2.1 VISIT_FEEDBACK,SRL,0,S
3683,Visit Check the feedback page,PHASE #2 DISCUSS,22:12.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,22:20.3,7,438,2.1 VISIT_FEEDBACK,SRL,0,S
3684,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,22:20.3,b83e3b50-a60c-44e9-9fa0-27d946769f55,22:26.1,5,438,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3685,View own action comments in phase 2,PHASE #2 DISCUSS,22:26.1,b83e3b50-a60c-44e9-9fa0-27d946769f55,23:00.7,34,438,2.6 VIEW_DISCUSSION,Co-RL,0,S
3686,View peer action comments in phase 2,PHASE #2 DISCUSS,23:00.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,23:17.6,16,438,RWER13,Co-RL,0,P
3687,View peer action comments in phase 2,PHASE #2 DISCUSS,23:17.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,05:34.6,9736,438,RWER13,Co-RL,0,P
3688,Visit Check the feedback page,PHASE #2 DISCUSS,05:53.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,05:53.6,0,439,2.1 VISIT_FEEDBACK,SRL,0,S
3689,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,05:53.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,06:14.1,20,439,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3690,View own action comments in phase 2,PHASE #2 DISCUSS,06:14.1,b83e3b50-a60c-44e9-9fa0-27d946769f55,06:23.4,9,439,2.6 VIEW_DISCUSSION,Co-RL,0,S
3691,View peer action comments in phase 2,PHASE #2 DISCUSS,06:23.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,06:57.9,34,439,RWER13,Co-RL,0,P
3692,View own action comments in phase 2,PHASE #2 DISCUSS,06:57.9,b83e3b50-a60c-44e9-9fa0-27d946769f55,07:05.6,7,439,2.6 VIEW_DISCUSSION,Co-RL,0,S
3693,View peer action comments in phase 2,PHASE #2 DISCUSS,07:05.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,11:13.6,248,439,RWER13,Co-RL,0,P
3694,Visit Provide feedback page,PHASE #2 DISCUSS,11:18.1,b83e3b50-a60c-44e9-9fa0-27d946769f55,11:23.8,5,439,RWER8,Co-RL,0,P
3695,Click to view peers' actions on Provide Feedback page,PHASE #2 DISCUSS,11:23.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,11:28.1,4,439,RWER12,Co-RL,0,P
3696,View peer action comments in phase 2,PHASE #2 DISCUSS,11:28.1,b83e3b50-a60c-44e9-9fa0-27d946769f55,11:33.7,5,439,RWER13,Co-RL,0,P
3697,View peer action comments in phase 2,PHASE #2 DISCUSS,11:33.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,11:40.9,7,439,RWER13,Co-RL,0,P
3698,View peer action comments in phase 2,PHASE #2 DISCUSS,11:40.9,b83e3b50-a60c-44e9-9fa0-27d946769f55,11:47.7,6,439,RWER13,Co-RL,0,P
3699,View peer action comments in phase 2,PHASE #2 DISCUSS,11:47.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,11:52.6,4,439,RWER13,Co-RL,0,P
3700,View peer action comments in phase 2,PHASE #2 DISCUSS,11:52.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,11:54.7,2,439,RWER13,Co-RL,0,P
3701,View peer action comments in phase 2,PHASE #2 DISCUSS,11:54.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,12:08.7,14,439,RWER13,Co-RL,0,P
3702,Visit Revise the work page,PHASE #3 ACT,12:16.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,12:20.1,3,439,3.1 VISIT_REVISION,SRL,0,S
3703,Click to view planned actions on Revise the work page,PHASE #3 ACT,12:20.1,b83e3b50-a60c-44e9-9fa0-27d946769f55,12:38.1,18,439,3.2 VIEW_ACTIONS,SRL,1,S
3704,Visit Check the feedback page,PHASE #2 DISCUSS,13:20.0,b83e3b50-a60c-44e9-9fa0-27d946769f55,13:25.5,5,439,2.1 VISIT_FEEDBACK,SRL,0,S
3705,View own action comments in phase 2,PHASE #2 DISCUSS,13:25.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,14:52.7,87,439,2.6 VIEW_DISCUSSION,Co-RL,0,S
3706,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,14:52.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,15:00.4,7,439,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3707,View peer action comments in phase 2,PHASE #2 DISCUSS,15:00.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,15:05.6,5,439,RWER13,Co-RL,0,P
3708,View own action comments in phase 2,PHASE #2 DISCUSS,15:10.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,15:12.6,1,439,2.6 VIEW_DISCUSSION,Co-RL,0,S
3709,View peer action comments in phase 2,PHASE #2 DISCUSS,15:16.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,15:19.8,3,439,RWER13,Co-RL,0,P
3710,Visit Assess own work page,PHASE #1 ALIGN,15:32.3,b83e3b50-a60c-44e9-9fa0-27d946769f55,18:06.6,154,439,1.1 VISIT_SELF_ASSESS,SSRL,0,S
3711,Visit Check the feedback page,PHASE #2 DISCUSS,18:11.3,b83e3b50-a60c-44e9-9fa0-27d946769f55,18:54.0,42,439,2.1 VISIT_FEEDBACK,SRL,0,S
3712,Create learning action,PHASE #2 DISCUSS,21:45.0,b83e3b50-a60c-44e9-9fa0-27d946769f55,21:54.7,9,439,2.3 CREATE_ACTION,SRL,0,S
3713,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,21:54.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,24:28.9,154,439,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3714,Visit Check the feedback page,PHASE #2 DISCUSS,24:28.9,b83e3b50-a60c-44e9-9fa0-27d946769f55,24:31.7,2,439,2.1 VISIT_FEEDBACK,SRL,0,S
3715,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,24:31.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,24:34.7,2,439,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3716,View own action comments in phase 2,PHASE #2 DISCUSS,24:34.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,25:11.9,37,439,2.6 VIEW_DISCUSSION,Co-RL,0,S
3717,Visit Check the feedback page,PHASE #2 DISCUSS,25:11.9,b83e3b50-a60c-44e9-9fa0-27d946769f55,25:17.5,5,439,2.1 VISIT_FEEDBACK,SRL,0,S
3718,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,25:17.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,25:20.8,3,439,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3719,View own action comments in phase 2,PHASE #2 DISCUSS,25:20.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,25:37.5,16,439,2.6 VIEW_DISCUSSION,Co-RL,0,S
3720,Visit Check the feedback page,PHASE #2 DISCUSS,25:37.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,25:42.2,4,439,2.1 VISIT_FEEDBACK,SRL,0,S
3721,Visit Check the feedback page,PHASE #2 DISCUSS,25:44.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,25:52.5,8,439,2.1 VISIT_FEEDBACK,SRL,0,S
3722,View own action comments in phase 2,PHASE #2 DISCUSS,25:52.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,26:06.2,13,439,2.6 VIEW_DISCUSSION,Co-RL,0,S
3723,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,26:06.2,b83e3b50-a60c-44e9-9fa0-27d946769f55,26:32.7,26,439,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3724,Visit Check the feedback page,PHASE #2 DISCUSS,26:32.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,26:37.7,5,439,2.1 VISIT_FEEDBACK,SRL,0,S
3725,View own action comments in phase 2,PHASE #2 DISCUSS,26:37.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,26:45.8,8,439,2.6 VIEW_DISCUSSION,Co-RL,0,S
3726,Click to view own actions on Check the Feedback page,PHASE #2 DISCUSS,26:45.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,27:03.4,17,439,2.4 VIEW_OWN_ACTIONS,SRL,0,S
3727,Visit Check the feedback page,PHASE #2 DISCUSS,27:05.3,b83e3b50-a60c-44e9-9fa0-27d946769f55,27:16.6,11,439,2.1 VISIT_FEEDBACK,SRL,0,S
3728,View own action comments in phase 2,PHASE #2 DISCUSS,27:16.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,27:37.0,20,439,2.6 VIEW_DISCUSSION,Co-RL,0,S
3729,Visit Revise the work page,PHASE #3 ACT,27:42.3,b83e3b50-a60c-44e9-9fa0-27d946769f55,27:46.9,4,439,3.1 VISIT_REVISION,SRL,0,S
3730,Click to view planned actions on Revise the work page,PHASE #3 ACT,27:46.9,b83e3b50-a60c-44e9-9fa0-27d946769f55,27:51.4,4,439,3.2 VIEW_ACTIONS,SRL,1,S
3731,View peer action comments in phase 3,PHASE #3 ACT,27:51.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,28:10.0,18,439,RWER16,Co-RL,0,P
3732,View own action comments in phase 3,PHASE #3 ACT,28:10.0,b83e3b50-a60c-44e9-9fa0-27d946769f55,31:59.7,229,439,3.5 VIEW_DISCUSSION,Co-RL,0,S
3733,Visit Revise the work page,PHASE #3 ACT,31:59.7,b83e3b50-a60c-44e9-9fa0-27d946769f55,32:05.9,6,439,3.1 VISIT_REVISION,SRL,0,S
3734,Click to view planned actions on Revise the work page,PHASE #3 ACT,32:05.9,b83e3b50-a60c-44e9-9fa0-27d946769f55,32:10.0,4,439,3.2 VIEW_ACTIONS,SRL,1,S
3735,View own action comments in phase 3,PHASE #3 ACT,32:10.0,b83e3b50-a60c-44e9-9fa0-27d946769f55,32:58.4,48,439,3.5 VIEW_DISCUSSION,Co-RL,0,S
3736,Visit Revise the work page,PHASE #3 ACT,32:58.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,33:05.6,7,439,3.1 VISIT_REVISION,SRL,0,S
3737,Click to view planned actions on Revise the work page,PHASE #3 ACT,33:05.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,33:09.3,3,439,3.2 VIEW_ACTIONS,SRL,1,S
3738,View own action comments in phase 3,PHASE #3 ACT,33:09.3,b83e3b50-a60c-44e9-9fa0-27d946769f55,34:27.2,77,439,3.5 VIEW_DISCUSSION,Co-RL,0,S
3739,Discuss own actions during revisions,PHASE #3 ACT,34:27.2,b83e3b50-a60c-44e9-9fa0-27d946769f55,17:56.2,265409,439,3.4 POST_COMMENT,Co-RL,0,S
3740,Update progress on learning action,PHASE #3 ACT,17:56.2,b83e3b50-a60c-44e9-9fa0-27d946769f55,58:20.6,150024,440,3.3 UPDATE_PROGRESS,SRL,0,S
3741,Visit Assess peer work page,PHASE #1 ALIGN,17:46.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,17:51.4,4,442,RWER1,SSRL,0,P
3742,Visit Guide peer page,PHASE #3 ACT,17:56.5,b83e3b50-a60c-44e9-9fa0-27d946769f55,18:03.8,7,442,RWER15,Co-RL,1,P
3743,View peer action comments in phase 3,PHASE #3 ACT,18:03.8,b83e3b50-a60c-44e9-9fa0-27d946769f55,18:36.4,32,442,RWER16,Co-RL,0,P
3744,View peer action comments in phase 3,PHASE #3 ACT,18:36.4,b83e3b50-a60c-44e9-9fa0-27d946769f55,19:09.6,33,442,RWER16,Co-RL,0,P
3745,Visit Guide peer page,PHASE #3 ACT,19:09.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,19:12.1,2,442,RWER15,Co-RL,1,P
3746,View peer action comments in phase 3,PHASE #3 ACT,19:12.1,b83e3b50-a60c-44e9-9fa0-27d946769f55,19:36.9,24,442,RWER16,Co-RL,0,P
3747,View peer action comments in phase 3,PHASE #3 ACT,19:36.9,b83e3b50-a60c-44e9-9fa0-27d946769f55,19:45.6,8,442,RWER16,Co-RL,0,P
3748,View peer action comments in phase 3,PHASE #3 ACT,19:45.6,b83e3b50-a60c-44e9-9fa0-27d946769f55,20:48.1,62,442,RWER16,Co-RL,0,P
